2020-09-30 | 14:21:35.465 | [] |  INFO | [/api/v1]                      | (   173) | Initializing Spring embedded WebApplicationContext
2020-09-30 | 14:21:35.465 | [] |  INFO | ServletWebServerApplicationContext | (   285) | Root WebApplicationContext: initialization completed in 617 ms
2020-09-30 | 14:21:35.558 | [] |  INFO | ThreadPoolTaskExecutor         | (   181) | Initializing ExecutorService 'applicationTaskExecutor'
2020-09-30 | 14:21:35.635 | [] |  INFO | OptionalLiveReloadServer       | (    58) | LiveReload server is running on port 35729
2020-09-30 | 14:21:35.657 | [] |  INFO | TomcatWebServer                | (   220) | Tomcat started on port(s): 8080 (http) with context path '/api/v1'
2020-09-30 | 14:21:35.669 | [] |  INFO | StorageAppApplication          | (    61) | Started StorageAppApplication in 1.069 seconds (JVM running for 1.538)
2020-09-30 | 14:21:37.897 | [] |  INFO | [/api/v1]                      | (   173) | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-30 | 14:21:37.898 | [] |  INFO | DispatcherServlet              | (   525) | Initializing Servlet 'dispatcherServlet'
2020-09-30 | 14:21:37.901 | [] |  INFO | DispatcherServlet              | (   547) | Completed initialization in 3 ms
2020-09-30 | 14:21:37.910 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:21:39.916 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:21:40.782 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:21:50.248 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:22:09.393 | [] |  INFO | StorageAppApplication          | (    55) | Starting StorageAppApplication on DESKTOP-UL9U8E0 with PID 16196 (D:\Programowanie\Bootcamp\PracaDomowaOstatnia\storage-app\target\classes started by Admin in D:\Programowanie\Bootcamp\PracaDomowaOstatnia\storage-app)
2020-09-30 | 14:22:09.395 | [] |  INFO | StorageAppApplication          | (   651) | No active profile set, falling back to default profiles: default
2020-09-30 | 14:22:09.433 | [] |  INFO | DevToolsPropertyDefaultsPostProcessor | (   225) | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-09-30 | 14:22:09.433 | [] |  INFO | DevToolsPropertyDefaultsPostProcessor | (   225) | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-09-30 | 14:22:09.879 | [] |  INFO | TomcatWebServer                | (   108) | Tomcat initialized with port(s): 8080 (http)
2020-09-30 | 14:22:09.887 | [] |  INFO | StandardService                | (   173) | Starting service [Tomcat]
2020-09-30 | 14:22:09.888 | [] |  INFO | StandardEngine                 | (   173) | Starting Servlet engine: [Apache Tomcat/9.0.38]
2020-09-30 | 14:22:09.940 | [] |  INFO | [/api/v1]                      | (   173) | Initializing Spring embedded WebApplicationContext
2020-09-30 | 14:22:09.941 | [] |  INFO | ServletWebServerApplicationContext | (   285) | Root WebApplicationContext: initialization completed in 508 ms
2020-09-30 | 14:22:10.055 | [] |  INFO | ThreadPoolTaskExecutor         | (   181) | Initializing ExecutorService 'applicationTaskExecutor'
2020-09-30 | 14:22:10.129 | [] |  INFO | OptionalLiveReloadServer       | (    58) | LiveReload server is running on port 35729
2020-09-30 | 14:22:10.152 | [] |  INFO | TomcatWebServer                | (   220) | Tomcat started on port(s): 8080 (http) with context path '/api/v1'
2020-09-30 | 14:22:10.160 | [] |  INFO | StorageAppApplication          | (    61) | Started StorageAppApplication in 0.952 seconds (JVM running for 1.377)
2020-09-30 | 14:22:13.592 | [] |  INFO | [/api/v1]                      | (   173) | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-30 | 14:22:13.593 | [] |  INFO | DispatcherServlet              | (   525) | Initializing Servlet 'dispatcherServlet'
2020-09-30 | 14:22:13.596 | [] |  INFO | DispatcherServlet              | (   547) | Completed initialization in 3 ms
2020-09-30 | 14:22:13.605 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:22:15.870 | [] |  INFO | LocalFileService               | (   157) | Deleted file: {}chujkurwa.txt
2020-09-30 | 14:22:48.645 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:22:52.402 | [] |  INFO | LocalFileService               | (   157) | Deleted file: {}test1.txt
2020-09-30 | 14:23:37.399 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:42:00.829 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:45:04.508 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:45:20.801 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
2020-09-30 | 14:45:24.426 | [] |  INFO | LocalFileService               | (   107) | Try to get all files
